Usuario,ID del tweet,Contenido
GustavoBolivar,1715362021502316816,"La alcaldesa Claudia López, participando en política dice “no voten por el q va a parar el metro”. Nadie va a parar el metro. No se puede. Esta asustada y necesita q gane Galán porque sabe q llego a investigar las denuncias de corrupción que hay alrededor de ella y su esposa."
GustavoBolivar,1714797919994286443,"🎉✨Quer algo além de GTA RP? Conheça o BrasilRPG, um servidor de vida real! Trabalhe, cometa crimes, seja caçador, construa seu próprio apartamento. É como GTA RP, mas com um toque único! Junte-se à cidade que nunca dorme! Acesse:https://t.co/RAMhpDILDm🎮🌟"
GustavoBolivar,1715348844509073712,"Si les gusta el urbanismo y quieren saber cómo resolveremos los problemas de movilidad en Bogotá, no se pierdan hoy la conferencia magistral de @CarlosMorenoFr"
GustavoBolivar,1715191547531055612,Mañana nos vemos en el cierre de campaña. Acompáñenos a celebrar la victoria.
GustavoBolivar,1715144214437134801,"RT @Mañana conferencia magistral de Carlos Moreno, catalogado como uno de los mejores urbanistas del mundo."
GustavoBolivar,1715067809825239420,"Mañana conferencia magistral de Carlos Moreno, catalogado como uno de los mejores urbanistas del mundo."
GustavoBolivar,1712150923387027908,"#ElPalmicultor | Por primera vez en el país, una planta de beneficio, un cultivo propio y un grupo de proveedores fueron certificados en conjunto, bajo la modalidad de Núcleo Palmero, como Productores de Aceite de Palma Sostenible de Colombia. https://t.co/sUlwWfIUPN"
GustavoBolivar,1714998354902471146,RT @Nada justifica el acto criminal de bombardear un hospital en Gaza.
GustavoBolivar,1714470983929581694,Nada justifica el acto criminal de bombardear un hospital en Gaza.
GustavoBolivar,1714996050438521081,"RT @Hoy 10:00 AM voy al barrio Restrepo a decirles a nuestros zapateros que se organicen, porque en mi administración, contrataremos con ellos la fabricación del calzado escolar."
GustavoBolivar,1714961234750054624,"Hoy 10:00 AM voy al barrio Restrepo a decirles a nuestros zapateros que se organicen, porque en mi administración, contrataremos con ellos la fabricación del calzado escolar."
GustavoBolivar,1714981981035896910,RT @Reunión del Polo esta noche.
GustavoBolivar,1714812906804531502,Reunión del Polo esta noche.
GustavoBolivar,1716760539798368617,"If you own a mouse, you will never turn off your computer again."
GustavoBolivar,1714960375676887270,RT @Estamos en el camino correcto:
GustavoBolivar,1714511404974108920,Estamos en el camino correcto:
GustavoBolivar,1714783331563315275,ATENCIÓN
GustavoBolivar,1717194381344604603,"Albert-László Barabási, científico de redes y profesor Robert Gray Dodge de Ciencia de Redes en la Universidad Northeastern, compara la infraestructura con el cerebro humano, explicando que la infraestrucutra de la que dependemos es una red densamente conectada. https://t.co/Us871DeeNO"
GustavoBolivar,1714781374803009655,"RT @Carlos Fdo Galán siempre ha posado como un político independiente, pero siempre ha aplicado la misma fórmula: apalancarse con las maquinarias tradicionales,  mientras le dice a la gente que lucha contra ellas."
GustavoBolivar,1714612990249418788,"Carlos Fdo Galán siempre ha posado como un político independiente, pero siempre ha aplicado la misma fórmula: apalancarse con las maquinarias tradicionales,  mientras le dice a la gente que lucha contra ellas."
GustavoBolivar,1714738445174628653,RT @ATENCIÓN
GustavoBolivar,1714628928181067844,ATENCIÓN
GustavoBolivar,1714726801132359972,"RT @GustavoBolivar: Muy, muy, muy grave estas denuncias de @ArielAnaliza contra Carlos Fernando Galán."
GustavoBolivar,1714653247816810501,"Muy, muy, muy grave estas denuncias de @ArielAnaliza contra Carlos Fernando Galán."
GustavoBolivar,1714688586887414149,Con lleno total en el auditorio Alfonso López Pumarejo de la U. Nacional debatimos sobre juventud y educación superior con los candidatos Oviedo y  Lara. Invitación de la Silla Vacía y la Facultad de Ciencias Políticas. https://t.co/ANcGLCThmq
GustavoBolivar,1715168815284113752,"RT @CarlosMorenoFr: En Bogotá, los invito a venir este viernes 20 de octubre a mi conferencia magistral a las 4:30 pm auditorio del Hotel G…"
GustavoBolivar,1715004640373121394,"En Bogotá, los invito a venir este viernes 20 de octubre a mi conferencia magistral a las 4:30 pm auditorio del Hotel Grand Park."
