Usuario,ID del tweet,Contenido
JERobledo,1716623527741174062,"RT @Mi papá es un crack. Sombrero, trova y solito en una estación del Metro, me apoya a llegar al Concejo de #Medellín. No me cabe el orgullo en el pecho. El mejor voluntario."
JERobledo,1716582253994606728,"Mi papá es un crack. Sombrero, trova y solito en una estación del Metro, me apoya a llegar al Concejo de #Medellín. No me cabe el orgullo en el pecho. El mejor voluntario."
JERobledo,1716623392202232164,RT @Súper de acuerdo con @vanedelatorre las canas de @JERobledo honran lo bueno de la política Colombiana y ojalá todos llegáramos a esas edad con ese ánimo y ese amor para trabajar por Bogotá y por Colombia #YoVotoPor https://t.co/n6ggTDvROX
JERobledo,1716496273115664528,Súper de acuerdo con @vanedelatorre las canas de @JERobledo honran lo bueno de la política Colombiana y ojalá todos llegáramos a esas edad con ese ánimo y ese amor para trabajar por Bogotá y por Colombia #YoVotoPor https://t.co/n6ggTDvROX
JERobledo,1716606092040413236,"RT @📻 “Es obvio que @petrogustavo está respaldando a @GustavoBolivar, y eso viola la ley”: @JERobledo, candidato a la Alcaldía de Bogotá."
JERobledo,1716569835621032379,"📻 “Es obvio que @petrogustavo está respaldando a @GustavoBolivar, y eso viola la ley”: @JERobledo, candidato a la Alcaldía de Bogotá."
JERobledo,1716605992480170401,"RT @¡Es T.I.E.M.P.O de la honestidad, es tiempo de votar por ROBLEDO Alcalde!"
JERobledo,1716581722601472279,"¡Es T.I.E.M.P.O de la honestidad, es tiempo de votar por ROBLEDO Alcalde!"
JERobledo,1716571393578479669,Vanessa de la Torre le echó piropo a Jorge Enrique Robledo por sus canas
JERobledo,1716505790477893643,"A @vanedelatorre gracias por sus generosas palabras hoy en el debate de candidatos a la Alcaldía de Bogotá. 👋🏻💜 Mis canas son solo una muestra de más de 50 años de dedicación, transparencia y trabajo duro por un mejor país, y ahora por una mejor Bogotá."
JERobledo,1716500870852993294,"Voy a ser el mejor alcalde de Bogotá porque tengo el mejor programa centrado en todos los problemas sociales de esta ciudad. 👋🏻 Además, a diferencia de los otros candidatos, soy el único que no ha votado por la vieja y la nueva politiquería, lo que es importante porque la mayoría de problemas de Bogotá son consecuencia de las malas decisiones de los gobiernos nacionales."
JERobledo,1716487417291583876,"Esta campaña a la Alcaldía de Bogotá, más que cambiarme, ha ratificado todas mis convicciones de vida de servir a Colombia y ahora a Bogotá. 💪🏻"
JERobledo,1716882417481625661,Tiene razón el sindicato de los trabajadores de @ECOPETROL_SA en sus críticas a la política petrolera del gobierno nacional porque atenta contra la propia estabilidad económica de Colombia.
JERobledo,1716811849239556487,Cordial invitación para hoy a las 11 am. https://t.co/zhWOElnlL7
JERobledo,1717368108464181462,"A quienes me atacan por viejo les digo: si es para subir una nevera a un quinto piso seguramente no seré el indicado pero para llegar a la Alcaldía de Bogotá tengo toda la experiencia, la capacidad intelectual y de trabajo para hacerlo de la mejor manera. 💜💪🏻. Condenar a alguien como si fuera lo peor por ser una persona mayor es una estupidez."
JERobledo,1716470872851005548,🟣 Ya al aire en el gran debate de #10AM de @CaracolRadio y @TropiBogota. Únete usando 🤳🏻 #VotoPorRobledo: https://t.co/ZOtzSGrMwN https://t.co/STFFvnQbcL
